ZIP Code,State,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies,Representative Lat,Representative Lon
45880,OH,PAULDING,0,3,0,0,41.08731277833336,-84.72760508266663
45882,OH,MERCER,0,5,0,0,40.675161847599995,-84.64809378019996
45883,OH,MERCER,0,2,0,0,40.418953313000046,-84.64700645799995
45885,OH,AUGLAIZE,1,8,0,0,40.53879516766672,-84.39255406555554
45887,OH,ALLEN,0,2,0,0,40.70671110550005,-84.3491784205
45891,OH,VAN WERT,1,6,1,0,40.858095453850915,-84.59309589491747
45895,OH,AUGLAIZE,0,3,1,0,40.57656237264843,-84.19623149709882
46001,IN,MADISON,0,2,0,0,40.24262926200005,-85.6714846975
46011,IN,MADISON,1,11,0,0,40.134616233324444,-85.69274313084986
46012,IN,MADISON,0,4,0,0,40.12727788425008,-85.6549863005
46013,IN,MADISON,1,2,0,0,40.04323263945343,-85.6821555934427
46016,IN,MADISON,1,6,1,0,40.10017952903011,-85.68183979706393
46017,IN,MADISON,0,1,0,0,40.108199917,-85.602478558
46032,IN,HAMILTON,6,23,0,0,39.96985601841402,-86.1494138084252
46033,IN,HAMILTON,0,5,0,0,39.97718973460808,-86.09452716260931
46036,IN,MADISON,1,1,0,0,40.28086962500005,-85.83755482000001
46037,IN,HAMILTON,2,7,0,0,39.97825659944445,-85.95095540433334
46038,IN,HAMILTON,0,8,0,0,39.95042165225003,-86.02686364112499
46041,IN,CLINTON,1,4,1,0,40.28105846846372,-86.51416603581116
46052,IN,BOONE,1,11,1,0,40.061218555007834,-86.46538757397344
46055,IN,HANCOCK,0,4,0,0,39.88090136341135,-85.93438956177535
46058,IN,CLINTON,0,2,0,0,40.34823510000005,-86.671668356
46060,IN,HAMILTON,1,8,1,0,40.03044924269697,-86.01427504749839
46062,IN,HAMILTON,0,2,0,0,40.04228286792605,-86.04339738045516
46064,IN,MADISON,0,2,0,0,40.004729045999994,-85.732906098
46065,IN,CLINTON,0,2,0,0,40.41803221700005,-86.5824243995
46069,IN,HAMILTON,0,1,0,0,40.1312438940001,-86.226291019
46070,IN,MADISON,0,1,0,0,40.3301005320001,-85.6478404979999
46072,IN,TIPTON,1,1,1,0,40.27463346672019,-86.0423718720777
46074,IN,HAMILTON,0,8,0,0,40.037486830803914,-86.1423953033419
46075,IN,BOONE,0,4,0,0,39.95610386842473,-86.34901202824426
46077,IN,BOONE,0,8,0,0,39.95379782987499,-86.276529405
46107,IN,MARION,0,4,0,0,39.727737831185294,-86.10309336863988
46112,IN,HENDRICKS,1,6,0,0,39.83706603300519,-86.38975557176983
46113,IN,HENDRICKS,0,2,0,0,39.637029826500054,-86.33041455
46120,IN,PUTNAM,0,2,0,0,39.51086502250005,-86.7938443075
46122,IN,HENDRICKS,1,5,1,0,39.76124011105428,-86.49795495441234
46123,IN,HENDRICKS,1,13,0,0,39.77386135103831,-86.39037628731798
46131,IN,JOHNSON,1,16,1,0,39.49194791507375,-86.06168530108216
46135,IN,PUTNAM,1,10,1,0,39.63635421662318,-86.85053792409995
46140,IN,HANCOCK,1,11,1,0,39.79485925061943,-85.81757403148347
46142,IN,JOHNSON,0,7,0,0,39.625179123142914,-86.14986990228567
46143,IN,JOHNSON,3,12,0,0,39.59423862225149,-86.13390310767868
46151,IN,MORGAN,1,5,1,0,39.41638267341116,-86.41478793888419
46158,IN,MORGAN,1,5,0,0,39.614580296716206,-86.36390201090121
46160,IN,MORGAN,0,2,0,0,39.371711644,-86.26247893749995
46161,IN,SHELBY,0,2,0,0,39.662969701,-85.69928290749999
46163,IN,HANCOCK,0,2,0,0,39.7235035114402,-85.91075560691354
46168,IN,HENDRICKS,1,7,0,0,39.69785057953358,-86.3800370308726
46173,IN,RUSH,1,3,1,0,39.61774649658575,-85.43741180506154
46176,IN,SHELBY,1,9,1,0,39.52382278598914,-85.7747684193857
46182,IN,SHELBY,0,2,0,0,39.45677978100005,-85.667838061
46202,IN,MARION,5,2,0,0,39.78371151942859,-86.17354652271429
46203,IN,MARION,0,4,0,0,39.729950202750054,-86.11664203875
46204,IN,MARION,0,0,1,0,39.76740645226082,-86.1584421657688
46205,IN,MARION,0,2,1,0,39.829723419944756,-86.12590329786035
46206,IN,MARION,1,0,0,0,39.78948526,-86.16238674
46214,IN,MARION,1,5,0,0,39.78940803844612,-86.28768972166024
46216,IN,MARION,0,2,0,0,39.854228538,-86.02605190149995
46218,IN,MARION,1,10,0,0,39.793530464148596,-86.07757822841542
46219,IN,MARION,1,13,0,0,39.788606249036114,-86.04661172588325
46220,IN,MARION,1,4,0,0,39.85495048160002,-86.1054863252
46221,IN,MARION,0,2,0,0,39.69371719450005,-86.25011124149995
46222,IN,MARION,2,4,0,0,39.7941716706667,-86.20562933699999
46224,IN,MARION,0,4,0,0,39.792496783749996,-86.26864030549996
46225,IN,MARION,1,1,0,0,39.77410512200005,-86.16060726799995
46226,IN,MARION,1,1,0,0,39.848654635,-86.03199369500001
46227,IN,MARION,1,20,0,0,39.67258265931685,-86.13565300724345
46229,IN,MARION,0,2,0,0,39.80047434950005,-85.9748506345
46231,IN,MARION,0,3,0,0,39.73379306838357,-86.31584756493577
46234,IN,MARION,0,6,0,0,39.78123429695221,-86.32257373616278
46236,IN,MARION,0,2,0,0,39.87249449577945,-85.97124207528779
46237,IN,MARION,1,9,0,0,39.669858565200016,-86.0824520554
46240,IN,MARION,0,4,0,0,39.903912731250045,-86.11987558724995
46241,IN,MARION,0,1,0,0,39.7500016430001,-86.2482727939999
46250,IN,MARION,2,7,0,0,39.90430348311116,-86.0644047781111
46254,IN,MARION,2,7,0,0,39.84284131944445,-86.25631554
46256,IN,MARION,3,6,0,0,39.90774945600723,-86.03897029953372
46260,IN,MARION,3,18,0,0,39.90796839742859,-86.18985006295239
46268,IN,MARION,0,6,0,0,39.90468048216666,-86.23677020483332
46278,IN,MARION,1,0,0,0,39.90769543,-86.2672165
46290,IN,HAMILTON,1,0,0,0,39.93934737,-86.15917026
46304,IN,PORTER,0,8,0,0,41.59090016864583,-87.04361479572253
46307,IN,LAKE,6,11,1,0,41.416924616598,-87.33829694546166
46310,IN,NEWTON,0,4,0,0,41.17560832575003,-87.23919584000001
46311,IN,LAKE,1,7,0,0,41.50381453550003,-87.511752418125
46312,IN,LAKE,2,2,0,0,41.62827885900002,-87.4569637595
46320,IN,LAKE,2,2,0,0,41.613527930000025,-87.51924268774998
46321,IN,LAKE,2,4,0,0,41.5421285358997,-87.51231397502295
46324,IN,LAKE,1,0,0,0,41.56884453,-87.48015121
46342,IN,LAKE,1,6,0,0,41.52873982042859,-87.28625915557141
46350,IN,LAPORTE,3,10,1,0,41.59710140976712,-86.71695975809578
46356,IN,LAKE,0,4,0,0,41.291037611805,-87.40791264091399
46360,IN,LAPORTE,2,9,0,0,41.69010788109092,-86.87480846227271
46368,IN,PORTER,1,8,0,0,41.55270531310047,-87.18391043130198
46373,IN,LAKE,0,2,0,0,41.421927722999996,-87.4418356935
46375,IN,LAKE,0,4,0,0,41.479951489879326,-87.42380985369438
46383,IN,PORTER,2,14,1,0,41.4957343579558,-87.04627985247174
46385,IN,PORTER,0,2,0,0,41.499321338528006,-87.06689506638735
46394,IN,LAKE,0,2,0,0,41.68849466300005,-87.5040723415
46402,IN,LAKE,1,1,1,0,41.601892320883515,-87.35264157385461
46403,IN,LAKE,0,2,0,0,41.595336449499996,-87.2775119495
46404,IN,LAKE,0,2,0,0,41.57584317650005,-87.36689664299999
46405,IN,LAKE,0,2,0,0,41.580398571,-87.2390587845
46407,IN,LAKE,0,1,0,0,41.5806346800001,-87.327840828
46410,IN,LAKE,2,14,0,0,41.465987787639264,-87.33565225790983
46506,IN,MARSHALL,2,2,0,0,41.4468764255,-86.14538577124998
46511,IN,MARSHALL,0,2,0,0,41.22516783800005,-86.42312487800001
46513,IN,MARSHALL,0,1,0,0,41.3375805320001,-86.4473746
46514,IN,ELKHART,1,10,0,0,41.69433857128626,-85.96871215522872
46516,IN,ELKHART,0,4,1,0,41.676770299535406,-85.94732907046493
46517,IN,ELKHART,0,10,0,0,41.6519689845542,-85.98360469213216
46526,IN,ELKHART,1,4,0,0,41.56122415440004,-85.8326407298
46527,IN,ELKHART,1,2,0,0,41.574925587815734,-85.8244649979216
46528,IN,ELKHART,0,2,0,0,41.60124893964495,-85.83604520669681
46530,IN,ST. JOSEPH,0,4,0,0,41.71880530925003,-86.16594027299995
46534,IN,STARKE,1,3,1,0,41.289739877853734,-86.61839187157584
46544,IN,ST. JOSEPH,1,9,0,0,41.64596497459078,-86.17518357842623
46545,IN,ST. JOSEPH,5,15,0,0,41.6992186991046,-86.17456857468787
46552,IN,ST. JOSEPH,0,3,0,0,41.71155641100007,-86.5000950623333
46556,IN,ST. JOSEPH,0,2,0,0,41.70141689250005,-86.25354238
46562,IN,KOSCIUSKO,1,0,0,0,41.20601918,-85.7006035
46563,IN,MARSHALL,2,4,1,0,41.342847627429784,-86.31781041321479
46567,IN,KOSCIUSKO,0,2,0,0,41.415816276,-85.73984063899995
46573,IN,ELKHART,0,2,0,0,41.5383742905,-86.025081908
46574,IN,ST. JOSEPH,0,1,0,0,41.46118169,-86.489183833
46580,IN,KOSCIUSKO,2,8,1,0,41.23696948727621,-85.83785775529621
46582,IN,KOSCIUSKO,0,1,0,0,41.2757160730001,-85.8569360129999
46590,IN,KOSCIUSKO,0,2,0,0,41.222477223,-85.8012663845
46601,IN,ST. JOSEPH,1,2,1,0,41.68061928584959,-86.25034206254199
46614,IN,ST. JOSEPH,0,8,0,0,41.63087948900002,-86.21915660674999
46617,IN,ST. JOSEPH,0,4,0,0,41.68078437775,-86.2399324785
46619,IN,ST. JOSEPH,0,4,0,0,41.67238773423402,-86.31532365481245
46628,IN,ST. JOSEPH,1,1,0,0,41.7192666335,-86.33194395199995
46635,IN,ST. JOSEPH,0,8,0,0,41.71519826499097,-86.20898963198667
46637,IN,ST. JOSEPH,0,4,0,0,41.73088871625005,-86.25974030775035
46701,IN,NOBLE,0,1,1,0,41.3934744461716,-85.41993015912941
46703,IN,STEUBEN,1,4,1,0,41.637759850280844,-84.99444016380686
46706,IN,DEKALB,2,3,1,0,41.371730239308,-85.04896364142064
46710,IN,NOBLE,0,2,0,0,41.37244964212485,-85.24296046023295
46711,IN,ADAMS,0,3,0,0,40.65331749507163,-84.96576505396497
46714,IN,WELLS,1,5,1,0,40.754316829568445,-85.17256953057252
46721,IN,DEKALB,0,2,0,0,41.43187331700005,-84.878102087
46725,IN,WHITLEY,1,4,1,0,41.16047497381549,-85.50476660972997
46733,IN,ADAMS,1,2,1,0,40.81707268189595,-84.91299753592666
46738,IN,DEKALB,0,2,0,0,41.3305765005,-85.13280542249996
46750,IN,HUNTINGTON,1,9,1,0,40.87954459267596,-85.50771037446412
46755,IN,NOBLE,1,9,0,0,41.43740789515417,-85.25912611172001
46761,IN,LAGRANGE,1,4,1,0,41.64987724589068,-85.41925514942682
46765,IN,ALLEN,0,2,0,0,41.2203200521696,-84.99400117070735
46767,IN,NOBLE,0,2,0,0,41.46496112854475,-85.6093504762088
46770,IN,WELLS,0,2,0,0,40.826054975,-85.328771934
46773,IN,ALLEN,0,2,0,0,40.977251796,-84.881106129
46774,IN,ALLEN,0,1,0,0,41.064740317,-85.024798366
46777,IN,WELLS,0,2,0,0,40.888735495,-85.1643087685
46792,IN,HUNTINGTON,0,1,0,0,40.687722572,-85.429502794
46802,IN,ALLEN,2,2,1,0,41.078498062330326,-85.1416207776922
46804,IN,ALLEN,4,10,0,0,41.04702685721431,-85.23913371214284
46805,IN,ALLEN,3,16,0,0,41.09738500857038,-85.11271273455641
46807,IN,ALLEN,1,0,0,0,41.06113935,-85.14550814
46809,IN,ALLEN,0,2,0,0,41.04523036850004,-85.16938358999995
46814,IN,ALLEN,0,3,0,0,41.07718278300007,-85.33607317733333
46815,IN,ALLEN,0,13,0,0,41.102050749640476,-85.06431932034555
46816,IN,ALLEN,0,4,0,0,41.02168839994365,-85.1178337569293
46818,IN,ALLEN,1,2,0,0,41.140779714,-85.19275126166667
46819,IN,ALLEN,0,4,0,0,41.01468746275005,-85.142384571
46825,IN,ALLEN,1,10,0,0,41.15052843855797,-85.12561932534226
46835,IN,ALLEN,0,8,0,0,41.13900563449285,-85.08940920516356
46845,IN,ALLEN,2,12,0,0,41.18993152128574,-85.10179347935714
46901,IN,HOWARD,1,14,1,0,40.484969425896274,-86.15646024192546
46902,IN,HOWARD,1,7,0,0,40.45243269546687,-86.14575883750702
46904,IN,HOWARD,1,0,0,0,40.48608021,-86.15669477
46923,IN,CARROLL,0,2,1,0,40.57927680464849,-86.67321508741007
46933,IN,GRANT,0,2,0,0,40.49572197750005,-85.604616212
46936,IN,HOWARD,0,2,0,0,40.4839274095,-85.96744346149995
46940,IN,WABASH,0,2,0,0,40.6800416935,-85.725196684
46947,IN,CASS,3,10,1,0,40.763971765464156,-86.34942471467684
46952,IN,GRANT,2,4,0,0,40.5682816221667,-85.68212288683331
46953,IN,GRANT,1,9,1,0,40.523708205894266,-85.66195313533984
46962,IN,WABASH,0,4,0,0,41.01492214625005,-85.76760274674999
46970,IN,MIAMI,1,10,1,0,40.72784698048943,-86.10580879443934
46975,IN,FULTON,1,4,1,0,41.06020331475688,-86.21554382925372
46989,IN,GRANT,0,2,0,0,40.460425900999994,-85.49965668949994
46992,IN,WABASH,1,12,1,0,40.81090430863073,-85.82889811193463
46996,IN,PULASKI,1,3,1,0,41.05534635438125,-86.59690145666389
47006,IN,RIPLEY,1,8,0,0,39.29759668084132,-85.20930204036141
47012,IN,FRANKLIN,0,2,1,0,39.443963833502444,-84.9754749374252
47018,IN,DEARBORN,0,2,0,0,39.019284173,-85.05667123799995
47025,IN,DEARBORN,2,7,1,0,39.11208219176633,-84.88182771174783
47031,IN,RIPLEY,0,2,0,0,39.1352239467624,-85.13398014274401
47037,IN,RIPLEY,0,2,0,0,39.12233215000005,-85.2878443665
47040,IN,OHIO,0,2,1,0,38.94552944761153,-84.85790509143266
47042,IN,RIPLEY,0,2,1,0,39.00590768383719,-85.29312247179156
47043,IN,SWITZERLAND,0,2,1,0,38.738121713451605,-85.08291459534573
47111,IN,CLARK,1,2,0,0,38.475497044,-85.66978171999996
47112,IN,HARRISON,1,4,1,0,38.22066913578636,-86.13178880482643
47118,IN,CRAWFORD,0,0,1,0,38.35166457023862,-86.44259994244375
47119,IN,FLOYD,0,2,0,0,38.327600922500054,-85.8726499575
47122,IN,FLOYD,0,2,0,0,38.29842720950005,-85.954687468
47129,IN,CLARK,3,6,0,0,38.31695586477779,-85.76403232833333
47130,IN,CLARK,2,9,1,0,38.31258656545678,-85.72374942654811
47137,IN,CRAWFORD,0,2,0,0,38.2025454385,-86.34618102549996
47150,IN,FLOYD,3,20,1,0,38.32123707427794,-85.81875614731506
47167,IN,WASHINGTON,1,4,1,0,38.61146033864645,-86.10157426243872
47170,IN,SCOTT,1,8,1,0,38.70382851680413,-85.78826162190978
47172,IN,CLARK,0,5,0,0,38.389207053429416,-85.76738458684403
47201,IN,BARTHOLOMEW,1,9,1,0,39.20275029074521,-85.9251184509353
47203,IN,BARTHOLOMEW,0,9,0,0,39.23069579588901,-85.88413802055275
47220,IN,JACKSON,0,2,0,0,38.87253983900005,-86.04415488749996
47240,IN,DECATUR,1,11,1,0,39.34302199990874,-85.47768891128364
47243,IN,JEFFERSON,0,4,0,0,38.71595545318455,-85.47863731026806
47246,IN,BARTHOLOMEW,0,2,0,0,39.277243052,-85.75828384900001
47250,IN,JEFFERSON,2,8,1,0,38.76406361544241,-85.39116262451626
47265,IN,JENNINGS,1,1,0,0,39.01051604600005,-85.64237243
47274,IN,JACKSON,1,8,1,0,38.95170778373006,-85.88391296289345
47282,IN,JENNINGS,0,0,1,0,38.985723533093385,-85.60795377176122
47302,IN,DELAWARE,0,3,0,0,40.17829976307223,-85.31078255355628
47303,IN,DELAWARE,3,12,0,0,40.204944150666684,-85.38214445906667
47304,IN,DELAWARE,0,16,0,0,40.209719845125036,-85.43583438999998
47305,IN,DELAWARE,0,0,1,0,40.1942221773264,-85.38719246995957
47320,IN,DELAWARE,0,2,0,0,40.302512406000005,-85.24723834949995
47330,IN,WAYNE,0,2,0,0,39.816959944,-84.98413369699995
47331,IN,FAYETTE,1,7,1,0,39.65327865993274,-85.12697757990152
47336,IN,JAY,0,2,0,0,40.3920574,-85.19790519999995
47348,IN,BLACKFORD,1,5,1,0,40.45955773465316,-85.37112766965542
47353,IN,UNION,0,2,1,0,39.63538642262091,-84.93269643369344
47356,IN,HENRY,0,3,0,0,40.056766933333364,-85.54167655166667
47362,IN,HENRY,1,12,1,0,39.93093690257318,-85.36735898709473
47368,IN,RANDOLPH,0,2,0,0,40.1868858735,-85.20155107499994
47371,IN,JAY,1,4,1,0,40.43789329224993,-84.98820490988709
47374,IN,WAYNE,2,19,1,0,39.83700482248802,-84.88377179675092
47390,IN,RANDOLPH,0,2,0,0,40.2080467436965,-84.80772550916345
47394,IN,RANDOLPH,1,6,1,0,40.16787077760036,-84.96687508215443
47396,IN,DELAWARE,0,4,0,0,40.177923,-85.477547246
47401,IN,MONROE,0,12,0,0,39.13966886897692,-86.50523896670704
47403,IN,MONROE,2,5,0,0,39.14845045028574,-86.57359802671424
47404,IN,MONROE,2,2,1,0,39.191705722881025,-86.56181502023557
47408,IN,MONROE,0,5,0,0,39.18274497440006,-86.510602153
47421,IN,LAWRENCE,2,12,1,0,38.851491848582924,-86.50225756629055
47424,IN,GREENE,0,0,1,0,39.02560714735736,-86.93624143339969
47429,IN,MONROE,0,2,0,0,39.2331414763557,-86.6220631043132
47432,IN,ORANGE,0,2,0,0,38.54950452550005,-86.61159561849996
47438,IN,GREENE,0,2,0,0,39.16410387100005,-87.18706391899995
47441,IN,GREENE,1,2,0,0,39.04172308092757,-87.1587738590472
47446,IN,LAWRENCE,0,2,0,0,38.7258726005,-86.479443502
47448,IN,BROWN,0,2,1,0,39.202545766107455,-86.24047898641095
47454,IN,ORANGE,1,2,1,0,38.56437079005379,-86.4732151673623
47460,IN,OWEN,0,4,1,0,39.28393399377021,-86.75579540804607
47501,IN,DAVIESS,1,12,1,0,38.64910646022405,-87.16065143411176
47520,IN,PERRY,0,0,1,0,37.912509087627726,-86.74049512655125
47523,IN,SPENCER,0,4,0,0,38.17332986900006,-86.99532460274997
47532,IN,DUBOIS,0,3,0,0,38.2224573889874,-86.8532383751961
47535,IN,KNOX,0,2,0,0,38.86812624450005,-87.3092088625
47542,IN,DUBOIS,0,2,0,0,38.312178017,-86.96018340299995
47546,IN,DUBOIS,1,12,1,0,38.397217882060204,-86.94166851022086
47547,IN,DUBOIS,0,2,0,0,38.411420296464954,-86.94092036519365
47553,IN,MARTIN,0,4,0,0,38.66715793841408,-86.91881353339326
47561,IN,KNOX,0,2,0,0,38.8730922058054,-87.44223958860701
47562,IN,DAVIESS,0,2,0,0,38.8402108055,-86.982283449
47567,IN,PIKE,0,4,1,0,38.48718435104613,-87.28297998349782
47581,IN,MARTIN,0,0,1,0,38.664863859137796,-86.79246336643072
47586,IN,PERRY,1,4,0,0,37.95545165060002,-86.74832618119999
47591,IN,KNOX,1,8,1,0,38.67002737920807,-87.51517604463092
47601,IN,WARRICK,1,6,1,0,38.04635057254879,-87.26865649313851
47620,IN,POSEY,0,2,1,0,37.93031902399219,-87.90685373169187
47630,IN,WARRICK,4,16,0,0,37.97123963408775,-87.41902793900942
47631,IN,POSEY,0,3,0,0,38.127594961333365,-87.93037475733331
47635,IN,SPENCER,0,2,1,0,37.88591405638659,-87.05360458961711
47660,IN,GIBSON,0,2,0,0,38.33853371150005,-87.34201254249996
47665,IN,GIBSON,0,2,0,0,38.26990673350005,-87.7027298975
47670,IN,GIBSON,1,3,1,0,38.35284157158013,-87.58201215482273
47710,IN,VANDERBURGH,0,12,0,0,38.00266413850002,-87.57614184408328
47711,IN,VANDERBURGH,0,4,0,0,38.01086231075003,-87.53677517424995
47712,IN,VANDERBURGH,0,6,0,0,37.970298550500026,-87.67021183116664
47713,IN,VANDERBURGH,1,6,1,0,37.96862952925487,-87.56450036616143
47714,IN,VANDERBURGH,2,6,0,0,37.964660950250014,-87.51149947312496
47715,IN,VANDERBURGH,1,4,0,0,37.99368942620004,-87.48274828839997
47720,IN,VANDERBURGH,0,4,0,0,37.99797601800003,-87.60848691199995
47725,IN,VANDERBURGH,0,4,0,0,38.082825910750024,-87.54423136025
47747,IN,VANDERBURGH,1,0,0,0,37.98373954,-87.57110678
47750,IN,VANDERBURGH,1,0,0,0,37.96334445,-87.50292615
47802,IN,VIGO,2,14,0,0,39.41252659686637,-87.39861975036682
47803,IN,VIGO,0,2,0,0,39.4634205985,-87.36891668300001
47804,IN,VIGO,2,6,0,0,39.49198272630252,-87.3995549169606
47807,IN,VIGO,0,2,1,0,39.47267646864919,-87.41167743466166
47834,IN,CLAY,1,6,1,0,39.521723666706905,-87.11846777443974
47842,IN,VERMILLION,1,4,1,0,39.65119431060467,-87.40327826644854
47857,IN,CLAY,0,2,0,0,39.522334828542,-87.09033929918535
47872,IN,PARKE,0,0,1,0,39.76199948756767,-87.22834193056161
47876,IN,VIGO,0,2,0,0,39.510914847225706,-87.45937699187685
47882,IN,SULLIVAN,1,5,1,0,39.113249729357776,-87.41451523308102
47901,IN,TIPPECANOE,0,1,1,0,40.394807869067975,-86.88035012361941
47904,IN,TIPPECANOE,1,8,0,0,40.4232838528719,-86.87507181267921
47905,IN,TIPPECANOE,4,10,0,0,40.40072619427318,-86.85365712533367
47906,IN,TIPPECANOE,1,12,0,0,40.46202953150665,-86.91115332118872
47909,IN,TIPPECANOE,0,2,0,0,40.38869521426195,-86.899293318167
47918,IN,FOUNTAIN,0,0,1,0,40.27948222267809,-87.2572554817961
47922,IN,NEWTON,0,2,0,0,40.86415022927714,-87.32339314506746
47932,IN,FOUNTAIN,0,2,0,0,40.13983781600005,-87.37759207649995
47933,IN,MONTGOMERY,1,12,1,0,40.043234637006734,-86.89796523033534
47944,IN,BENTON,0,1,1,0,40.61960156790174,-87.31585025134771
47946,IN,PULASKI,0,2,0,0,40.9905110915,-86.87960295449994
47960,IN,WHITE,1,4,1,0,40.744139311268924,-86.77174387515
47963,IN,NEWTON,0,0,1,0,40.93809849609479,-87.43677456385777
47978,IN,JASPER,1,2,1,0,40.93426693977454,-87.14066281297787
47993,IN,WARREN,1,2,0,0,40.29525669933333,-87.29820026099999
48005,MI,MACOMB,0,2,0,0,42.84210420750005,-82.8923604405
48015,MI,MACOMB,0,1,0,0,42.4802993760001,-83.020761765
48017,MI,OAKLAND,0,1,0,0,42.5375023020001,-83.14720109
48025,MI,OAKLAND,0,1,0,0,42.517423724,-83.224894206
48033,MI,OAKLAND,1,0,0,0,42.46463276,-83.26135516
48034,MI,OAKLAND,0,2,0,0,42.4803322800001,-83.274203538
48035,MI,MACOMB,0,1,0,0,42.5566062140001,-82.874715872
48036,MI,MACOMB,0,1,0,0,42.5739768650001,-82.870829102
48037,MI,OAKLAND,1,0,0,0,42.45799412,-83.20489063
48038,MI,MACOMB,1,1,0,0,42.5998138515,-82.955280027
48043,MI,MACOMB,4,1,1,0,42.60665900773607,-82.88676168567869
48047,MI,MACOMB,1,1,0,0,42.6753442065,-82.761399159
48054,MI,ST. CLAIR,1,1,0,0,42.785246387,-82.4811086355
48059,MI,ST. CLAIR,0,2,0,0,43.0722614365001,-82.46950341599995
48060,MI,ST. CLAIR,6,1,1,0,42.97394689675279,-82.4346096529382
48062,MI,MACOMB,0,1,0,0,42.8101692130001,-82.7664379939999
48065,MI,MACOMB,0,3,0,0,42.805725152000065,-83.00420598766664
48066,MI,MACOMB,0,1,0,0,42.483487236,-82.927792123
48071,MI,OAKLAND,8,1,0,0,42.50234110622222,-83.0942340218889
48073,MI,OAKLAND,3,1,0,0,42.514183601250025,-83.19514410925
48075,MI,OAKLAND,5,1,0,0,42.457731890333356,-83.20445284616666
48076,MI,OAKLAND,0,2,0,0,42.50089154600005,-83.22218609499996
48080,MI,MACOMB,0,1,0,0,42.466964438,-82.893173061
48081,MI,MACOMB,0,1,0,0,42.483892322,-82.8898073939999
48085,MI,OAKLAND,1,0,0,0,42.61899798,-83.09358996
48089,MI,MACOMB,1,2,0,0,42.4783493313334,-83.00065057333326
48091,MI,MACOMB,1,0,0,0,42.45165647,-83.08160374
48092,MI,SAGINAW,1,1,0,0,43.0001869915,-83.5161780195
48093,MI,MACOMB,5,3,0,0,42.50949746687502,-83.00704771687498
48097,MI,ST. CLAIR,0,1,0,0,43.1312055110001,-82.789112347
48101,MI,WAYNE,0,1,0,0,42.24312446,-83.22206976
48103,MI,WASHTENAW,0,1,0,0,42.2978233630001,-83.7487519489999
48105,MI,WASHTENAW,1,2,0,0,42.281474836333366,-83.68753494166667
48106,MI,WASHTENAW,5,0,0,0,42.2650621896,-83.65451230440001
48108,MI,WASHTENAW,0,1,0,0,42.2152365630001,-83.693353669
48109,MI,WASHTENAW,4,0,0,0,42.283497585,-83.728891675
48116,MI,LIVINGSTON,1,1,0,0,42.52021014750005,-83.73415389549996
48118,MI,WASHTENAW,2,1,0,0,42.31145948400003,-84.02284779533333
48120,MI,WAYNE,0,1,0,0,42.3008834940001,-83.195471556
48124,MI,WAYNE,2,0,0,0,42.292981052,-83.21278912599999
48125,MI,WAYNE,0,1,0,0,42.2713837110001,-83.298321657
48126,MI,WAYNE,0,1,0,0,42.3275727440001,-83.193207736
48127,MI,WAYNE,0,1,0,0,42.3255377560001,-83.294478305
48135,MI,WAYNE,5,0,0,0,42.332350184,-83.3143673328
48146,MI,WAYNE,1,0,0,0,42.25631179,-83.16389534
48150,MI,WAYNE,0,3,0,0,42.3614083863334,-83.36611577766666
48152,MI,WAYNE,0,1,0,0,42.4402612650001,-83.3357597419999
48154,MI,WAYNE,3,6,0,0,42.395980657000045,-83.37041761477775
48161,MI,MONROE,0,1,1,0,41.91377382677594,-83.4226709315478
48162,MI,MONROE,2,5,0,0,41.931665726000055,-83.3980025635714
48167,MI,WAYNE,0,1,0,0,42.4310669430001,-83.488664547
48170,MI,WAYNE,0,2,0,0,42.370399296500096,-83.455560677
48176,MI,WASHTENAW,0,1,0,0,42.167265764,-83.7909200679999
48178,MI,OAKLAND,0,1,0,0,42.4587199850001,-83.647927382
48180,MI,WAYNE,3,3,0,0,42.22424958433337,-83.26973749083332
48182,MI,MONROE,0,1,0,0,41.742122109,-83.56632992
48183,MI,WAYNE,1,2,0,0,42.11968872100004,-83.21475904299996
48184,MI,WAYNE,1,3,1,0,42.2725900567787,-83.36534703673885
48185,MI,WAYNE,0,4,0,0,42.337875768,-83.38737184675
48187,MI,WAYNE,0,1,0,0,42.335556151,-83.460299528
48188,MI,WAYNE,0,1,0,0,42.278182986,-83.489832286
48189,MI,WASHTENAW,0,1,0,0,42.409486122,-83.762001799
48192,MI,WAYNE,6,2,0,0,42.20351728362502,-83.159305276125
48193,MI,WAYNE,0,1,0,0,42.173020394,-83.1783173539999
48195,MI,WAYNE,0,1,0,0,42.1970711180001,-83.194158527
48197,MI,WASHTENAW,1,1,0,0,42.2510855005,-83.6339468565
48198,MI,WASHTENAW,1,2,1,0,42.24786208899911,-83.60018715741865
48201,MI,WAYNE,11,0,0,0,42.351802334545454,-83.05588261818183
48202,MI,WAYNE,1,1,1,0,42.37626159091803,-83.08577254634157
48203,MI,WAYNE,0,1,0,0,42.4041681800001,-83.100951832
48204,MI,WAYNE,0,1,0,0,42.3671042600001,-83.134209169
48205,MI,WAYNE,1,1,0,0,42.44424025650005,-82.97152052099995
48206,MI,WAYNE,0,1,0,0,42.387313529,-83.1042766429999
48207,MI,WAYNE,0,5,0,0,42.35894480060004,-83.00920151259997
48208,MI,WAYNE,0,1,0,0,42.3640364880001,-83.091680762
