OBJECTID,Name,Address,City,State,Zip,Status,x,y
67331,RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,7601 E IMPERIAL HWY OUTPATIENT BUILDING OP 1065,DOWNEY,CA,90242,open,-13153288.2818321,4019285.72262855
67351,COSTCO PHARMACY #117,5700 LINDERO CANYON RD,WESTLAKE VILLAGE,CA,913624063,open,-13224436.1306218,4049271.51573094
67358,RITE AID PHARMACY 05461,463 NORTH BEDFORD DRIVE,BEVERLY HILLS,CA,902104302,open,-13180942.6036935,4038046.48393022
67360,HEALTHCARE MEDICAL PHARMACY,420 N GARFIELD AVE SUITE 101,MONTEREY PARK,CA,917541203,open,-13149357.1453343,4037800.56288095
67366,VONS PHARMACY #2250,16830 SAN FERNANDO MISSION BLVD,GRANADA HILLS,CA,913444247,open,-13191216.0568598,4065358.12378905
67378,RITE AID PHARMACY 05451,3230 WEST SLAUSON AVENUE,LOS ANGELES,CA,900432564,open,-13172325.1392722,4027304.95179634
67389,SUPER DISCOUNT PHARMACY,14618 VICTORY BLVD UNIT B,VAN NUYS,CA,91411,open,-13185968.9013418,4053864.1899549
67400,WALMART PHARMACY 10-2609,2770 Carson St,LAKEWOOD,CA,907124011,open,-13153348.9509546,4006048.47864678
67402,HOPE PHARMACY,10222 Reseda Blvd,Northridge,CA,913241459,open,-13195351.1306648,4063310.61058334
67405,Harvard Pharmacy,3130 W OLYMPIC BLVD STE 150,LOS ANGELES,CA,900062422,open,-13169531.0200533,4035841.58152058
67410,RITE AID PHARMACY 05519,5670 EAST 2ND STREET,LONG BEACH,CA,90803,open,-13149442.9726617,3996175.22882988
67421,COSTCO PHARMACY #447,18649 VIA PRINCESSA,SANTA CLARITA,CA,913874935,open,-13186986.9180851,4083234.53724543
67428,WALMART PHARMACY 10-2297,25450 The Old Rd,STEVENSON RANCH,CA,913811704,open,-13199251.4316637,4080304.02293246
67433,BUY WELL DRUGS,375 HUNTINGTON DR,SAN MARINO,CA,91108,open,-13150754.5389022,4043188.25689083
67458,The Medicine Cabinet #1,7119 RITA AVE STE B,HUNTINGTON PARK,CA,902554766,open,-13160655.0717743,4025422.676373
67464,COSTCO PHARMACY #130,2901 LOS FELIZ BLVD,LOS ANGELES,CA,900391502,open,-13165014.3430338,4045967.71469072
67468,COSTCO PHARMACY #677,1051 W BURBANK BLVD,BURBANK,CA,915061421,open,-13171772.4380004,4053769.58648138
67480,EXPRESS RX PHARMACY AND MEDICAL SUPPLIES,1711 W TEMPLE ST STE 100,LOS ANGELES,CA,90026,open,-13165018.1278965,4038057.36908303
67482,RITE AID PHARMACY 05424,226 NORTH LARCHMONT BOULEVARD LARCHMONT VILLAGE PLAZA,LOS ANGELES,CA,900041707,open,-13171703.9765135,4038947.03033658
67487,RITE AID PHARMACY 05516,108 WEST ANAHEIM STREET,WILMINGTON,CA,907444514,open,-13164962.4681511,3999140.14174523
67488,CALIX DRUGS PHARMACY INC,942 944 N GRAND AVE,COVINA,CA,917242045,open,-13121485.4165074,4041779.3577146
67496,TORRANCE MEMORIAL MEDICAL CENTER PHARMACY,3330 LOMITA BLVD,TORRANCE,CA,905055002,open,-13174039.5707499,4003633.22896277
67500,FOOTHILL MEDICAL PLAZA PHARMACY INC,415 W ROUTE 66,GLENDORA,CA,91740,open,-13121221.1440362,4046144.68929469
67502,OAKDALE PHARMACY,5400 BALBOA BLVD STE 100,ENCINO,CA,913161502,open,-13191456.6182794,4051543.60451752
67504,HEART DRUGS PHARMACY,11120 E WHITTIER BLVD,WHITTIER,CA,90606,open,-13142382.1999996,4027050.26731277
67514,WALMART PHARMACY 10-1941,1950 Auto Centre Dr,GLENDORA,CA,917406700,open,-13116426.3909288,4044477.12227339
67516,WALMART PHARMACY 10-2110,14501 LAKEWOOD BLVD,PARAMOUNT,CA,907233601,open,-13151787.6950962,4015648.85541254
67517,MONTEBELLO PROFESSIONAL PHARMACY,265 E BEVERLY BLVD STE B,MONTEBELLO,CA,906403776,open,-13146240.0882725,4030767.98988828
67518,KAISER PERMANENTE PHARMACY,1249 SUNSET AVENUE,WEST COVINA,CA,91790,open,-13129857.087493,4037042.27255939
67526,BETTER CARE RX,4128 W BURBANK BLVD,BURBANK,CA,91505,open,-13175221.5611031,4052026.62826968
67527,A TO Z PHARMACY,12626 RIVERSIDE DR STE 100,NORTH HOLLYWOOD,CA,916073420,open,-13181141.642943,4049963.62798495
67531,MAXSONS DRUGS,14070 VENTURA BLVD,SHERMAN OAKS,CA,91423,open,-13184648.0955835,4048858.42081334
67533,CVS Pharmacy #09398,9618 W PICO BLVD,LOS ANGELES,CA,90035,open,-13180021.7688656,4036184.20090471
67550,VONS PHARMACY #2502,500 E MANCHESTER BLVD,INGLEWOOD,CA,903019294,open,-13174568.7836091,4023470.24935746
67561,Tarzana Care Pharmacy & Compounding Center,18370 BURBANK BLVD STE#104,TARZANA,CA,913562804,open,-13195075.0583276,4051865.5732201
67568,MCCARTHY DRUGS,2601 LINCOLN BLVD,SANTA MONICA,CA,90405,open,-13188566.5416594,4029737.69667031
67569,USC PHARMACY,3601 TROUSDALE PKWY STU 101,LOS ANGELES,CA,90089,open,-13167490.533787,4031510.68599044
67572,FAIRMONT PHARMACY,50 Bellefontaine St Ste 103,Pasadena,CA,91105,open,-13152582.9615385,4046447.67728863
67579,GLENDALE URGENT CARE PHARMACY,801 S CHEVY CHASE DRIVE STE 111,GLENDALE,CA,91205,open,-13162446.5363397,4047156.56357381
67582,Rx Unlimited Pharmacy,16673 Roscoe Blvd,North Hills,CA,913436109,open,-13191029.0401153,4058449.16465469
67583,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,900276069,open,-13168151.7715623,4041671.54647206
67596,NOBLE PHARMACY INC,321 E ALAMEDA AVE STE L,BURBANK,CA,91502,open,-13170077.2647946,4051165.81084308
67598,HYE PHARMACY,13745 VICTORY BLVD,VAN NUYS,CA,914012348,open,-13183878.8779021,4053916.67301851
67599,HONOLULU PHARMACY,450-452 S. CENTRAL AVE.,GLENDALE,CA,91204,open,-13164354.4410924,4047705.30500056
67600,DRUGTOWN PHARMACY #3,802 SEVENTH ST,SANTA MONICA,CA,904031408,open,-13191573.6150642,4032357.92897862
67602,GATEWAY CIRCLE PHARMACY,3133 North Broadway,LOS ANGELES,CA,90031,open,-13158854.8129692,4038730.65617129
67603,SUPER CARE DRUGS - MALIBU,23661 Pacific Coast Hwy,MALIBU,CA,90265,open,-13217580.0745033,4033309.33918687
67605,Kroger Specialty Pharmacy CA 2,6240 WILSHIRE BLVD,LOS ANGELES,CA,90048,open,-13176223.9931177,4037282.1303323
67607,VONS PHARMACY #2124,7789 FOOTHILL BLVD,TUJUNGA,CA,91042,open,-13169367.4917213,4063645.03535374
67608,RITE AID PHARMACY 05450,6305 YORK BOULEVARD,LOS ANGELES,CA,900423639,open,-13155983.9946212,4044236.84388599
67609,KAISER PERMANENTE PHARMACY,110 N LA BREA,INGLEWOOD,CA,90301,open,-13174995.1372589,4023871.82125746
67614,PIONEER PHARMACY,15917 PIONEER BLVD,NORWALK,CA,906507117,open,-13144892.231878,4013695.14744213
67616,WALMART PHARMACY 10-2082,12701 TOWNE CENTER DR,CERRITOS,CA,907039348,open,-13142580.9052907,4011692.96981475
67618,PLAZA PHARMACY,3400 W LOMITA BLVD STE 102,TORRANCE,CA,905054911,open,-13174168.2560812,4003560.07594396
67621,SMITH PHARMACY,1732 S WESTERN AVE,LOS ANGELES,CA,90006,open,-13170081.6062547,4034332.96957501
67624,Brentwood Plaza Pharmacy,11980 SAN VICENTE BLVD STE 104,LOS ANGELES,CA,900495012,open,-13188234.1416599,4035786.09158613
67630,Noubar's El Adobe Pharmacy Inc.,2010 Wilshire Blvd Ste 2010F,LOS ANGELES,CA,90057,open,-13166334.1469167,4036518.76860211
67643,RALPHS PHARMACY,22333 SHERMAN WAY,CANOGA PARK,CA,91303,open,-13203966.7026547,4055849.2953352
67645,ORTHOPEADIC HOSPITAL OUTPATIENT PHARMACY,403 West Adams Blvd,LOS ANGELES,CA,90007,open,-13166184.75616,4032485.79990846
67654,WALGREENS #7015,20901 DEVONSHIRE ST,CHATSWORTH,CA,913112313,open,-13201247.1674947,4063423.61084141
67659,CVS Pharmacy #09527,12100 VENTURA BLVD,STUDIO CITY,CA,91604,open,-13179740.2418734,4048064.42218951
67660,KANG KANG PHARMACY,329 N GARFIELD AVE,MONTEREY PARK,CA,91754,open,-13149393.9920857,4037669.13839961
67661,CENTRAL CARE PHARMACY,16260 VENTURA BLVD STE 100,ENCINO,CA,91436,open,-13189982.4142628,4049866.3665154
67666,KRAMERS PHARMACY,29525 CANWOOD ST,AGOURA HILLS,CA,91301,open,-13221149.3113366,4048702.38756584
67675,FAMILY CARE PHARMACY,7325 MEDICAL CENTER DR STE 303,WEST HILLS,CA,91307,open,-13205790.0045944,4056129.79517242
67678,WALGREENS #5566,17010 CHATSWORTH ST,GRANADA HILLS,CA,913445844,open,-13191669.6837848,4064379.24211799
67681,WALGREENS #5525,7155 VAN NUYS BLVD,VAN NUYS,CA,914053006,open,-13185677.8008733,4055802.86009063
67689,CVS Pharmacy #16649,3535 S LA Cienega Blvd,LOS ANGELES,CA,90016,open,-13177164.197537,4031880.03750903
67690,CVS Pharmacy #16652,14920 Raymer St,VAN NUYS,CA,91405,open,-13186749.9188892,4057440.99506829
67692,CVS Pharmacy #16648,11525 South St,CERRITOS,CA,90703,open,-13145415.2108458,4009940.07818847
67693,RALPHS PHARMACY,12842 VENTURA BLVD,STUDIO CITY,CA,91604,open,-13181685.4386555,4048267.79246219
67695,THE PRESCRIPTION CENTER,9730 WILSHIRE BLVD STE 103 AND 114,BEVERLY HILLS,CA,902122107,open,-13181055.3703376,4037768.17695279
67696,RESEDA PHARMACY INC,6900 RESEDA BLVD UNIT E,RESEDA,CA,91335,open,-13195348.236358,4055132.06024994
67698,RALPHS PHARMACY,14049 Ventura Blvd,SHERMAN OAKS,CA,91403,open,-13184552.3608214,4048889.49320727
67703,Glesener Pharmacy,321 N Citrus Ave,COVINA,CA,917232095,open,-13123486.2730349,4040710.02829061
67709,WALGREENS #5591,24930 WESTERN AVE,HARBOR CITY,CA,907102029,open,-13169915.0722965,4001729.39280639
67710,WALGREENS #6445,8770 W PICO BLVD,LOS ANGELES,CA,900352211,open,-13178378.6931815,4036127.76876778
67718,BEYOND THE PHARMACY INC,3730 W SUNSET BLVD,LOS ANGELES,CA,90026,open,-13166656.750801,4040960.17919297
67735,WALGREENS #5879,3201 W 6TH ST,LOS ANGELES,CA,900205001,open,-13168229.6952059,4037366.65284659
67740,CVS Pharmacy #02801,8607 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,open,-13177747.5116687,4040782.61315541
67743,VONS PHARMACY #2027,15740 LAFORGE ST,WHITTIER,CA,906032334,open,-13135026.208048,4020873.92857492
67746,RITE AID PHARMACY 06346,211 CHERRY AVENUE,LONG BEACH,CA,908023930,open,-13154456.9138465,3997565.25859456
67747,WOORI PHARMACY,266 S Harvard Blvd Ste 120,LOS ANGELES,CA,90004,open,-13169536.5860278,4038105.74766585
67748,WALGREENS #5616,5913 CARSON ST,LAKEWOOD,CA,907133104,open,-13148607.5198832,4006362.06296416
67750,CVS Pharmacy #16100,1050 Huntington Dr,DUARTE,CA,91010,open,-13133815.2746271,4047281.77650262
67752,CVS Pharmacy #16670,3471 W Century Blvd,INGLEWOOD,CA,90301,open,-13172713.9782535,4021505.54230548
67758,WALGREENS #5743,7560 Topanga Canyon Blvd,CANOGA PARK,CA,913031213,open,-13203128.4668891,4056741.15809666
67760,CVS Pharmacy #09533,19783 RINALDI ST,Porter Ranch,CA,913264143,open,-13198630.0462661,4065839.71558683
67762,NEW CENTURY PHARMACY,8227 WOODMAN AVE,PANORAMA CITY,CA,91402,open,-13183862.8478954,4058417.93145701
67763,Los Angeles County Harbor-UCLA FMC Pharmacy,1403 Lomita Blvd,Harbor City,CA,90710,open,-13169256.8401474,4001704.2087175
67765,SAVON PHARMACY #0108,1735 W Artesia Blvd,GARDENA,CA,902483220,open,-13169994.8883714,4011912.04986721
67766,WALGREENS #6018,831 E AVENUE K,LANCASTER,CA,935354712,open,-13148282.6896091,4119897.20822277
67770,SPAULDING PHARMACY,7722 SANTA MONICA BLVD,LOS ANGELES,CA,90046,open,-13175503.6446928,4040963.27082906
67771,RALPHS PHARMACY,3380 N LOS COYOTES DIAGONAL,LONG BEACH,CA,90808,open,-13147826.5023358,4004425.07998133
67773,KAISER PERMANENTE PHARMACY #006,5119 POMONA BLVD,EAST LOS ANGELES,CA,90022,open,-13152938.6273115,4033385.50379343
67775,CVS Pharmacy #09544,1880 S PACIFIC COAST HWY,REDONDO BEACH,CA,90277,open,-13177748.9588221,4004256.52233835
67779,RALPHS PHARMACY,1770 CARSON ST,TORRANCE,CA,90501,open,-13170301.684888,4006163.8605962
67780,RITE AID PHARMACY 06383,600 WEST SEVENTH STREET,LOS ANGELES,CA,900173802,open,-13164292.3248165,4035152.34315486
67781,KAISER PERMANENTE PHARMACY #014,4950 SUNSET BOULEVARD BLDG L,LOS ANGELES,CA,90027,open,-13168787.1832158,4042006.81321347
67788,KANAN PHARMACY AND MEDICAL SUPPLY,5847 KANAN RD,AGOURA HILLS,CA,91301,open,-13219880.3804611,4049817.26525995
67791,WALGREENS #5772,2690 PACIFIC COAST HWY,TORRANCE,CA,905057038,open,-13172801.5866928,4000875.17403376
67796,CVS Pharmacy #16092,20200 Bloomfield Ave,CERRITOS,CA,90703,open,-13142620.4237099,4008289.05283687
67797,CVS Pharmacy #16097,8840 Corbin Ave,NORTHRIDGE,CA,91324,open,-13198273.4899371,4059820.54838943
67800,CVS Pharmacy #16650,5711 SEPULVEDA BLVD,VAN NUYS,CA,91411,open,-13187623.9995309,4052239.35360321
67801,CVS Pharmacy #16673,3121 E COLORADO BLVD,PASADENA,CA,91107,open,-13145061.660143,4048552.54386057
67802,CVS Pharmacy #16680,10600 FIRESTONE BLVD,NORWALK,CA,90650,open,-13147621.0065558,4018819.91579928
67803,WALGREENS #5773,11800 ARTESIA BLVD,ARTESIA,CA,907014003,open,-13144813.4176785,4011683.04829598
67806,KAISER PERMANENTE PHARMACY 027,4700 SUNSET BOULEVARD BLDG R,LOS ANGELES,CA,90027,open,-13168178.2656011,4042009.3674086
67814,KAISER PERMANENTE PHARMACY #30,444 W GLENOAKS BLVD,GLENDALE,CA,91202,open,-13164875.0823508,4050192.18898998
67816,GALLERIA PHARMACY,3250 W OLYMPIC BLVD STE 101,LOS ANGELES,CA,90006,open,-13169948.4681437,4035845.61227695
67817,SAMS PHARMACY 10-6240,1301 S LONE HILL AVE,GLENDORA,CA,917405348,open,-13117134.6055292,4044275.56775971
67818,RALPHS PHARMACY,5035 PACIFIC COAST HWY,TORRANCE,CA,90505,open,-13176648.5656556,4003790.79089679
67819,RALPHS PHARMACY,24975 PICO CANYON RD,STEVENSON RANCH,CA,91381,open,-13199632.1443222,4080278.39457333
67821,RITE AID PHARMACY 06300,165 E FOOTHILL BOULEVARD,ARCADIA,CA,910062594,open,-13138649.9914318,4049120.85742706
67823,WALGREENS #5649,8201 GREENLEAF AVE,WHITTIER,CA,906022910,open,-13139954.4332249,4024174.88854772
67828,RALPHS PHARMACY,10861 WEYBURN AVE Ste 201,Los Angeles,CA,90024,open,-13185063.3172842,4037193.84595943
67835,CVS Pharmacy #16701,1800 W Empire Ave,BURBANK,CA,91504,open,-13172497.5731634,4054293.88535639
67839,WALGREENS #5650,2627 PACIFIC AVE,LONG BEACH,CA,908062610,open,-13157303.575865,4002663.1185517
67841,SAMS PHARMACY 10-6628,2601 Skypark Dr,TORRANCE,CA,905055313,open,-13172612.3435584,4002605.77997293
67842,RITE AID PHARMACY 05438,6130 W SUNSET BOULEVARD GOWER GULCH PLAZA,HOLLYWOOD,CA,900286424,open,-13171705.0897085,4041940.4043413
67850,WALGREENS #6125,6325 ROSEMEAD BLVD,SAN GABRIEL,CA,917751933,open,-13143920.3014039,4044167.06057148
67853,KAISER FOUNDATION HOSPITAL PHARM,9400 EAST ROSECRANS BLVD,BELLFLOWER,CA,90706,open,-13150496.5003225,4015734.82730243
67859,CALABASAS PHARMACY AND HEALTHCARE CENTER,22277 MULHOLLAND HWY,CALABASAS,CA,91302,open,-13203883.5469951,4048505.06238061
67862,KAISER PERMANENTE PHARMACY #63,12470 WHITTIER BOULEVARD,WHITTIER,CA,90602,open,-13140602.5353003,4024859.3026092
67864,DE LA STAR PHARMACY,1721 W MAGNOLIA BLVD,BURBANK,CA,915061839,open,-13172159.6071894,4052280.6612616
67866,KAISER PERMANENTE PHARMACY #67,7825 ATLANTIC AVE,CUDAHY,CA,90201,open,-13156476.360729,4023981.74597452
67870,RALPHS PHARMACY,1050 N WESTERN AVE,SAN PEDRO,CA,90732,open,-13170057.5612447,3995651.85213576
67877,WALGREENS #6413,230 N LA BREA AVE,INGLEWOOD,CA,903011215,open,-13174969.533776,4024288.30596652
67879,RITE AID PHARMACY 06344,1421 EAST WASHINGTON BOULEVARD,PASADENA,CA,911042650,open,-13149160.221155,4051597.15321338
67885,NORMS PHARMACY,18368 CLARK ST,TARZANA,CA,913563502,open,-13195007.9326747,4051602.93864036
67886,RITE AID PHARMACY 05556,16642 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,913513217,open,-13183114.2243199,4086151.50718713
67898,RITE AID PHARMACY 05488,1331 WILSHIRE BOULEVARD,SANTA MONICA,CA,904035410,open,-13190208.9494266,4032342.07953052
67899,CALIFORNIA MEDICAL PHARMACY,2201 W TEMPLE ST,LOS ANGELES,CA,900264998,open,-13165686.0448413,4038320.76607665
67900,KAISER PERMANENTE PHARMACY,25965 S NORMANDIE AVE,HARBOR CITY,CA,90710,open,-13168837.4996256,4000282.603002
67901,KAISER PERMANENTE PHARMACY #108,15446 WESTERN AVENUE,GARDENA,CA,902494319,open,-13170021.7163687,4014110.0544885
67904,The Medicine Shoppe Pharmacy,19225 Ventura Blvd,Tarzana,CA,91356,open,-13197153.9498182,4052027.97376844
67905,WALGREENS #6124,9750 WOODMAN AVE,ARLETA,CA,913316422,open,-13185635.3881473,4062156.96801776
67907,KAISER PERMANENTE PHARMACY #113,3900 E PACIFIC COAST HWY,LONG BEACH,CA,90804,open,-13151988.6267771,4000551.42607492
67909,RITE AID PHARMACY 05489,1808 WILSHIRE BOULEVARD,SANTA MONICA,CA,904035610,open,-13189628.1956431,4032800.24492441
67910,MEIJI PHARMACY,1630 W REDONDO BEACH BLVD STE 14,GARDENA,CA,90247,open,-13169780.7096711,4013991.64218402
67914,WALGREENS #6250,1028 S SAN FERNANDO BLVD,BURBANK,CA,915021537,open,-13168947.371963,4052248.50316931
67915,KAISER PERMANENTE PHARMACY #117,20790 MADRONA AVE,TORRANCE,CA,90503,open,-13174097.6795241,4008367.32941303
67921,CVS Pharmacy #03903,3202 WILSHIRE BLVD,SANTA MONICA,CA,90403,open,-13188169.3537163,4034239.7374893
67939,RITE AID PHARMACY 05535,3745 EAST FOOTHILL BOULEVARD,PASADENA,CA,911072202,open,-13143790.6141971,4049120.45388072
67941,WALMART PHARMACY 10-2950,37140 47th St E,PALMDALE,CA,935524450,open,-13140488.5441417,4103792.60459251
67942,WALMART PHARMACY 10-2951,1731 E Avenue J,LANCASTER,CA,935356928,open,-13146589.1861957,4122179.50359421
67945,WALMART PHARMACY 10-2251,17150 Gale Ave,CITY OF INDUSTRY,CA,917451818,open,-13128145.2163636,4028654.32396615
67946,WALMART PHARMACY 10-2288,80 Rio Rancho Rd,POMONA,CA,917667013,open,-13108770.058991,4032794.60337397
67947,BEVERLY GLEN PHARMACY,2946 N BEVERLY GLEN CIR,LOS ANGELES,CA,900771796,open,-13185080.1265273,4045967.31125632
67954,SAVON PHARMACY #3859,200 E SEPULVEDA BLVD,CARSON,CA,907456323,open,-13166036.1446398,4002858.98286932
67957,SAVON PHARMACY #0601,133 W ROUTE 66,GLENDORA,CA,917406208,open,-13120677.5709627,4046235.19484916
67964,ZION DRUG,3900 W 3RD ST,LOS ANGELES,CA,900202675,open,-13169065.7045817,4038054.68139001
67968,COMMUNITY MED PHARMACY,315 N THIRD AVE STE 101,COVINA,CA,917231901,open,-13123747.2059213,4040724.14197805
67983,RALPHS PHARMACY,30019 HAWTHORNE BLVD,RANCHO PALOS VERDES,CA,90275,open,-13179632.4846063,3996689.25643992
67985,SAVON PHARMACY #1335,26521 AGOURA RD,CALABASAS,CA,913021958,open,-13213569.2332501,4048260.79818603
67990,Haig Pharmacy,1112 S GLENDALE AVE,GLENDALE,CA,91205,open,-13163729.7161101,4046731.17270266
67991,Medicine Land Pharmacy,7400 VAN NUYS BLVD UNIT 101,VAN NUYS,CA,91405,open,-13185622.9203644,4056387.82345881
67998,VONS PHARMACY #2152,155 W CALIFORNIA BLVD,PASADENA,CA,911053005,open,-13152786.8988456,4047139.75206113
68006,BARGAIN OAKHURST PHARMACY,8700 W PICO BLVD,LOS ANGELES,CA,90035,open,-13178195.0160217,4036083.42942777
68011,RITE AID PHARMACY 05514,28100 S WESTERN AVENUE,SAN PEDRO,CA,907321248,open,-13170222.3140911,3997195.67447759
68013,BOTICA DEL PUEBLO,2035 W 7TH ST,LOS ANGELES,CA,900574023,open,-13166489.7715648,4036392.46478244
68021,WALGREENS #6347,18515 DEVONSHIRE ST,NORTHRIDGE,CA,913241308,open,-13195505.642118,4063424.01489679
68023,RITE AID PHARMACY 05539,5747 KANAN ROAD,AGOURA HILLS,CA,913011601,open,-13220071.1820683,4049756.72975767
68026,CVS Pharmacy #16061,10621 Carmenita Rd,SANTA FE SPRINGS,CA,90670,open,-13141065.2904235,4020424.69493757
68027,RONCO DRUG,21031 Ventura Blvd Ste 103,Woodland Hills,CA,913642210,open,-13201556.1904011,4051239.00065888
68028,RITE AID PHARMACY 05513,501 SOUTH GAFFEY STREET SAN PEDRO PLAZA,SAN PEDRO,CA,907312437,open,-13168260.8646633,3993882.00079717
68034,BROADWAY REMEDY PHARMACY,459 W BROADWAY ST STE 4,GLENDALE,CA,912041208,open,-13165069.6688207,4048577.8315286
68042,CVS Pharmacy #16750,3600 Rosemead Blvd,ROSEMEAD,CA,91770,open,-13143781.8199574,4038794.22405533
68043,Gonzalez Pharmacy,1240 N Hacienda Blvd Ste 105,LA PUENTE,CA,91744,open,-13130003.9179014,4034623.68662527
68051,VONS PHARMACY #2162,1440 W 25TH ST,SAN PEDRO,CA,907324418,open,-13170341.4259462,3991543.59135615
68052,WEST ALONDRA MEDICAL PHARMACY,1410 W ALONDRA BLVD,COMPTON,CA,90220,open,-13162928.7723738,4013791.96668016
68053,Ararat Plaza Pharmacy,1248 S GLENDALE AVE STE M,GLENDALE,CA,91205,open,-13163677.9525468,4046417.68743778
68072,San Martin Pharmacy,2699 FLORENCE AVE,HUNTINGTON PARK,CA,902554747,open,-13160471.8398925,4025320.7918528
68073,ARCADIA CENTER PHARMACY,631 W DUARTE RD,ARCADIA,CA,91007,open,-13141563.2225059,4045814.94855507
68074,INTRA DRUGS ARTESIA,403 S LONG BEACH BLVD STE C,COMPTON,CA,90221,open,-13158880.6390911,4014486.75591803
68079,Medical Center Pharmacy,501 E HARDY ST SUITE 130,INGLEWOOD,CA,903014026,open,-13174534.9424839,4022041.37458021
68098,BELL DRUGS,3809 GAGE AVE,BELL,CA,902011026,open,-13157747.9632723,4026029.57257706
68101,WEST VAL CARE PHARMACY,5353 BALBOA BLVD,ENCINO,CA,91316,open,-13191503.0385071,4051453.59484139
68104,VONS PHARMACY #3519,4550 ATLANTIC AVE,LONG BEACH,CA,908071513,open,-13156050.4523572,4007480.98568822
68105,WALGREENS #6904,535 S PACIFIC COAST HWY,REDONDO BEACH,CA,902774220,open,-13178582.7418081,4006535.07405468
68106,PAVILIONS PHARMACY #2214,1110 ALAMEDA AVE,BURBANK,CA,915062806,open,-13170640.318779,4050547.6178882
68107,RITE AID PHARMACY 05434,1433 GLENDALE BOULEVARD,LOS ANGELES,CA,900262428,open,-13164684.6147021,4039669.02407908
68110,KAISER PERMANENTE PHARMACY,250 W SAN JOSE STREET,CLAREMONT,CA,91711,open,-13104251.8234987,4039901.14162433
68113,ROBERTSON CENTER PHARMACY,250 N ROBERTSON BLVD STE 107,BEVERLY HILLS,CA,90211,open,-13178399.1759678,4038132.49035957
68114,LEES DISCOUNT DRUG,2732 W OLYMPIC BLVD,LOS ANGELES,CA,900062615,open,-13168319.8639934,4035845.61227695
68123,GRAND AVENUE PHARMACIES,4455 W 117TH ST STE 101,HAWTHORNE,CA,90250,open,-13175104.5643183,4019211.66451301
68132,VONS PHARMACY #2169,435 W Foothill Blvd,GLENDORA,CA,917413363,open,-13121411.5003655,4047247.88414513
68133,RAMIREZ PHARMACY,2403 E CEASAR E CHAVEZ AVE,LOS ANGELES,CA,900333001,open,-13158793.1419713,4035089.19864524
68136,WALGREENS #9845,18308 Colima Rd,ROWLAND HEIGHTS,CA,917482761,open,-13125156.3993553,4027214.46229866
68142,WALGREENS #6017,2840 W AVE L,LANCASTER,CA,935364006,open,-13156038.7638106,4117729.73534174
68145,SILOAM PHARMACY,2528 W OLYMPIC BLVD Suite 102,LOS ANGELES,CA,90006,open,-13167407.0441689,4035821.4277601
68151,Artesia Medical Pharmacy,160 E ARTESIA AVE STE 135,POMONA,CA,91767,open,-13107985.2565809,4038878.75779561
68154,CVS Pharmacy #09851,130 N GRAND AVE,GLENDORA,CA,91741,open,-13121288.4923282,4047189.37971822
68157,NORMANDY PHARMACY,5112 HOLLYWOOD BLVD STE 104,Los Angeles,CA,90027,open,-13169216.2085333,4042451.25179759
68162,B & G PHARMACY INC,5101 HOLLYWOOD BLVD,LOS ANGELES,CA,900276105,open,-13169174.3524048,4042492.25502212
68164,ABSOLUTE CARE,541 N Maclay Ave Ste 104 STE 104,SAN FERNANDO,CA,91340,open,-13184075.6907618,4067621.98544037
68165,SEASIDE MARINE INT'L DRUG CO INC,595 W 7TH ST STE 207,SAN PEDRO,CA,90731,open,-13167955.8492585,3993630.33456132
68166,MINI PHARMACY,2425 PORTER ST,LOS ANGELES,CA,900212510,open,-13161190.741164,4032392.44861559
68167,CHENG PHARMACY,600 W MAIN ST STE 106,ALHAMBRA,CA,918013300,open,-13150536.4640197,4041130.22042562
68175,YAN YAN PHARMACY,228 N Garfield Ave Ste 101,MONTEREY PARK,CA,91754,open,-13149353.8057495,4037476.57336645
68180,OLIVE VIEW MEDICAL CENTER OUTPUT PHARMACY II,14445 OLIVE VIEW DR ROOM 1C-101,SYLMAR,CA,91342,open,-13185612.6789712,4072441.81103584
68183,WALGREENS #6640,550 S GRAND AVE,GLENDORA,CA,917414211,open,-13121455.1376059,4046195.25397329
68185,RITE AID PHARMACY 05571,935 NORTH HOLLYWOOD WAY,BURBANK,CA,91505,open,-13174378.3159604,4051262.67981792
68196,VONS PHARMACY #2030,25850 N THE OLD RD,VALENCIA,CA,913551710,open,-13199413.6241618,4081418.23835046
68197,WECARE PHARMACY,"1649 W AVE J, STE 101",LANCASTER,CA,935342865,open,-13153545.3185364,4121825.46623548
68198,Benzer Pharmacy,3500 E BROADWAY,LONG BEACH,CA,908035907,open,-13152510.269911,3997197.01352899
68200,WALGREENS #7244,3570 ATLANTIC AVE,LONG BEACH,CA,908074516,open,-13156249.1576482,4004870.06799214
68202,SUNNY BAY PHARMACY #2,3565 DEL AMO BLVD,TORRANCE,CA,90503,open,-13174554.0894363,4008584.46929159
68205,TOTAL REMEDY AND PRESCRIPTION CENTER,1234 WILSHIRE BLVD SUITE 106,LOS ANGELES,CA,900174810,open,-13165324.0338572,4035959.41455389
68206,RITE AID PHARMACY 06219,5128 EAST 2ND STREET,LONG BEACH,CA,908035322,open,-13150781.3668995,3996651.76471845
