ZIP Code,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies
50201,STORY,2,5,0,0
50208,JASPER,1,11,1,0
50211,WARREN,0,6,0,0
50212,BOONE,0,1,0,0
50213,CLARKE,1,4,1,0
50216,GUTHRIE,0,3,0,0
50219,MARION,1,6,0,0
50220,DALLAS,1,6,0,0
50225,MARION,0,1,0,0
50226,POLK,0,1,0,0
50228,JASPER,0,1,0,0
50247,MARSHALL,0,1,0,0
50248,STORY,1,3,0,0
50249,HAMILTON,0,1,0,0
50250,ADAIR,0,2,0,0
50263,DALLAS,0,3,0,0
50265,POLK,0,8,0,0
50266,DALLAS,2,9,0,0
50273,MADISON,1,5,1,0
50276,DALLAS,0,1,0,0
50278,STORY,0,1,0,0
50309,POLK,1,2,0,0
50310,POLK,2,7,0,0
50312,POLK,0,7,0,0
50314,POLK,3,5,1,0
50315,POLK,0,4,0,0
50316,POLK,1,6,0,0
50317,POLK,0,3,0,0
50319,POLK,0,0,1,0
50320,POLK,0,3,0,0
50322,POLK,0,4,0,0
50323,POLK,0,4,0,0
50325,POLK,2,6,0,0
50327,POLK,0,4,0,0
50401,CERRO GORDO,2,10,1,0
50421,WRIGHT,1,2,0,0
50423,HANCOCK,1,2,0,0
50424,WINNEBAGO,0,1,0,0
50428,CERRO GORDO,0,3,0,0
50436,WINNEBAGO,0,2,1,0
50438,HANCOCK,0,2,1,0
50441,FRANKLIN,1,4,1,0
50447,HANCOCK,0,1,0,0
50450,WINNEBAGO,0,2,0,0
50456,WORTH,0,2,0,0
50458,FLOYD,0,2,0,0
50459,WORTH,0,2,1,0
50461,MITCHELL,1,4,1,0
50466,MITCHELL,0,1,0,0
50469,CERRO GORDO,0,1,0,0
50472,MITCHELL,0,1,0,0
50475,FRANKLIN,0,2,0,0
50476,MITCHELL,0,1,0,0
50480,KOSSUTH,0,1,0,0
50501,WEBSTER,1,9,1,0
50510,BUENA VISTA,0,1,0,0
50511,KOSSUTH,1,4,1,0
50514,EMMET,0,2,0,0
50517,KOSSUTH,0,2,0,0
50525,WRIGHT,1,2,1,0
50530,WEBSTER,0,1,0,0
50533,WRIGHT,0,2,0,0
50536,PALO ALTO,1,6,1,0
50540,POCAHONTAS,0,1,0,0
50543,WEBSTER,0,1,0,0
50548,HUMBOLDT,1,4,1,0
50554,POCAHONTAS,0,1,0,0
50563,CALHOUN,0,1,0,0
50568,BUENA VISTA,0,1,0,0
50574,POCAHONTAS,1,2,1,0
50575,CALHOUN,0,2,0,0
50579,CALHOUN,0,1,1,0
50581,POCAHONTAS,0,1,0,0
50583,SAC,1,3,1,0
50585,BUENA VISTA,0,1,0,0
50588,BUENA VISTA,1,3,1,0
50590,KOSSUTH,0,1,0,0
50595,HAMILTON,1,4,1,0
50597,PALO ALTO,0,2,0,0
50601,HARDIN,0,2,0,0
50602,BUTLER,0,2,1,0
50604,BUTLER,0,2,0,0
50613,BLACK HAWK,1,16,0,0
50616,FLOYD,1,6,1,0
50619,BUTLER,0,2,0,0
50621,GRUNDY,0,2,0,0
50622,BREMER,0,2,0,0
50625,BUTLER,0,2,0,0
50627,HARDIN,0,3,1,0
50628,HOWARD,0,2,0,0
50629,BUCHANAN,0,1,0,0
50630,CHICKASAW,0,2,0,0
50635,TAMA,0,1,0,0
50636,BUTLER,0,1,0,0
50638,GRUNDY,1,3,1,0
50644,BUCHANAN,2,5,1,0
50648,BUCHANAN,0,1,0,0
50651,BLACK HAWK,0,1,0,0
50658,CHICKASAW,0,1,0,0
50659,CHICKASAW,1,3,1,0
50662,FAYETTE,1,4,0,0
50665,BUTLER,0,1,0,0
50669,GRUNDY,0,2,0,0
50670,BUTLER,0,2,0,0
50674,BREMER,1,3,0,0
50675,TAMA,0,2,0,0
50676,BREMER,0,1,0,0
50677,BREMER,1,3,0,0
50701,BLACK HAWK,0,4,1,0
50702,BLACK HAWK,1,5,0,0
50703,BLACK HAWK,1,4,1,0
50801,UNION,1,4,1,0
50830,UNION,0,1,0,0
50833,TAYLOR,0,1,1,0
50840,TAYLOR,0,1,0,0
50841,ADAMS,1,1,1,0
50846,ADAIR,0,1,0,0
50849,ADAIR,1,2,1,0
50851,TAYLOR,0,2,0,0
50854,RINGGOLD,1,4,1,0
50864,MONTGOMERY,0,1,0,0
51001,PLYMOUTH,0,1,0,0
51002,BUENA VISTA,0,1,0,0
51005,CHEROKEE,0,1,0,0
51006,IDA,0,2,0,0
51012,CHEROKEE,2,5,1,0
51016,WOODBURY,0,2,0,0
51023,SIOUX,1,3,0,0
51025,IDA,0,3,0,0
51028,PLYMOUTH,0,1,0,0
51030,WOODBURY,0,1,0,0
51031,PLYMOUTH,1,5,1,0
51034,MONONA,0,1,0,0
51035,CHEROKEE,0,2,0,0
51040,MONONA,1,2,1,0
51041,SIOUX,2,3,1,0
51046,O'BRIEN,0,1,0,0
51050,PLYMOUTH,0,3,0,0
51054,WOODBURY,0,3,0,0
51058,O'BRIEN,0,1,0,0
51063,MONONA,0,2,0,0
51101,WOODBURY,1,2,0,0
51103,WOODBURY,0,4,0,0
51104,WOODBURY,1,4,0,0
51105,WOODBURY,0,0,1,0
51106,WOODBURY,0,7,0,0
51108,WOODBURY,0,2,0,0
51201,O'BRIEN,1,4,0,0
51237,LYON,0,1,0,0
51239,SIOUX,0,2,0,0
51240,LYON,0,1,0,0
51245,O'BRIEN,1,1,1,0
51246,LYON,2,3,1,0
51247,SIOUX,1,2,0,0
51248,O'BRIEN,0,2,0,0
51249,OSCEOLA,1,3,1,0
51250,SIOUX,1,6,0,0
51301,CLAY,1,5,1,0
51334,EMMET,1,2,1,0
51346,O'BRIEN,0,2,0,0
51347,DICKINSON,0,1,0,0
51351,DICKINSON,0,2,1,0
51357,PALO ALTO,0,1,0,0
51358,PALO ALTO,0,1,0,0
51360,DICKINSON,1,4,0,0
51365,EMMET,0,1,0,0
51401,CARROLL,1,9,1,0
51442,CRAWFORD,1,4,1,0
51445,IDA,1,2,1,0
51449,CALHOUN,1,2,0,0
51450,SAC,0,1,0,0
51454,CRAWFORD,0,1,0,0
51455,CARROLL,1,2,0,0
51458,SAC,0,2,0,0
51466,SAC,0,1,0,0
51501,POTTAWATTAMIE,0,3,0,0
51503,POTTAWATTAMIE,2,16,2,0
51521,POTTAWATTAMIE,0,2,0,0
51529,HARRISON,0,2,0,0
51530,SHELBY,0,1,0,0
51531,SHELBY,0,1,0,0
51534,MILLS,1,4,1,0
51535,CASS,0,2,0,0
51537,SHELBY,1,3,1,0
51546,HARRISON,0,1,1,0
51555,HARRISON,2,2,0,0
51560,POTTAWATTAMIE,0,2,0,0
51566,MONTGOMERY,1,3,1,0
51573,MONTGOMERY,0,1,0,0
51579,HARRISON,0,2,0,0
51601,PAGE,1,3,1,0
51632,PAGE,1,4,0,0
51640,FREMONT,1,0,0,0
51652,FREMONT,0,3,1,0
51653,FREMONT,0,1,0,0
52001,DUBUQUE,2,12,0,0
52002,DUBUQUE,0,9,1,0
52003,DUBUQUE,0,2,0,0
52031,JACKSON,0,2,0,0
52033,DUBUQUE,0,2,0,0
52040,DUBUQUE,1,2,0,0
52042,DELAWARE,0,2,0,0
52043,CLAYTON,1,2,1,0
52049,CLAYTON,0,1,0,0
52052,CLAYTON,1,3,0,0
52057,DELAWARE,1,2,1,0
52060,JACKSON,1,4,1,0
52076,CLAYTON,0,2,0,0
52101,WINNESHIEK,1,7,1,0
52136,HOWARD,1,5,1,0
52141,FAYETTE,0,1,0,0
52142,FAYETTE,0,3,0,0
52151,ALLAMAKEE,0,2,0,0
52157,CLAYTON,0,1,0,0
52159,CLAYTON,0,1,0,0
52161,WINNESHIEK,0,1,0,0
52162,ALLAMAKEE,0,1,0,0
52172,ALLAMAKEE,1,4,1,0
52175,FAYETTE,1,4,1,0
52203,IOWA,0,2,0,0
52205,JONES,2,2,1,0
52208,BENTON,0,1,0,0
52211,POWESHIEK,0,1,0,0
52213,LINN,0,1,0,0
52216,CEDAR,0,2,0,0
52224,TAMA,0,1,0,0
52233,LINN,0,2,0,0
52240,JOHNSON,0,2,1,0
52241,JOHNSON,3,7,0,0
52242,JOHNSON,1,0,0,0
52245,JOHNSON,2,3,0,0
52246,JOHNSON,1,5,0,0
52247,WASHINGTON,0,2,0,0
52248,KEOKUK,0,1,0,0
52249,BENTON,0,2,0,0
52253,LINN,0,1,0,0
52301,IOWA,1,1,1,0
52302,LINN,0,13,0,0
52306,CEDAR,0,1,0,0
52310,JONES,0,2,0,0
52314,LINN,0,2,0,0
52316,IOWA,0,2,0,0
52317,JOHNSON,0,3,0,0
52328,LINN,0,1,0,0
52332,BENTON,0,1,0,0
52333,JOHNSON,0,2,0,0
52339,TAMA,0,1,0,0
52342,TAMA,0,3,1,0
52349,BENTON,1,5,1,0
52353,WASHINGTON,1,6,1,0
52356,WASHINGTON,0,3,0,0
52358,CEDAR,0,1,0,0
52361,IOWA,0,3,0,0
52401,LINN,0,1,0,0
52402,LINN,2,14,0,0
52403,LINN,1,6,0,0
52404,LINN,0,4,0,0
52405,LINN,0,7,1,0
52411,LINN,0,1,0,0
52501,WAPELLO,1,9,1,0
52531,MONROE,1,3,1,0
52537,DAVIS,1,3,1,0
52544,APPANOOSE,1,6,1,0
52556,JEFFERSON,1,5,1,0
52565,VAN BUREN,1,2,1,0
52577,MAHASKA,1,7,1,0
52590,WAYNE,0,1,0,0
52591,KEOKUK,1,4,1,0
52601,DES MOINES,0,8,1,0
52623,DES MOINES,0,1,0,0
52625,LEE,0,1,0,0
52627,LEE,1,8,1,0
52632,LEE,1,4,0,0
52637,DES MOINES,0,1,0,0
52639,LEE,0,1,0,0
52640,LOUISA,0,1,0,0
52641,HENRY,2,7,1,0
52645,HENRY,0,1,0,0
52653,LOUISA,0,1,1,0
52654,HENRY,0,1,0,0
52655,DES MOINES,1,1,0,0
52656,LEE,0,1,0,0
52659,HENRY,0,1,0,0
52722,SCOTT,2,9,0,0
52730,CLINTON,0,1,0,0
52732,CLINTON,2,7,0,0
52738,LOUISA,0,2,0,0
52742,CLINTON,1,4,1,0
52748,SCOTT,0,3,0,0
52755,JOHNSON,0,2,0,0
52761,MUSCATINE,1,7,1,0
52767,SCOTT,0,1,0,0
52772,CEDAR,0,2,1,0
52773,SCOTT,0,2,0,0
52776,MUSCATINE,0,2,0,0
52777,CLINTON,0,2,0,0
52778,MUSCATINE,0,2,0,0
52801,SCOTT,0,0,1,0
52802,SCOTT,0,1,0,0
52803,SCOTT,1,3,0,0
52804,SCOTT,1,2,0,0
52806,SCOTT,1,9,0,0
52807,SCOTT,0,9,0,0
53001,SHEBOYGAN,0,2,0,0
53004,OZAUKEE,0,2,0,0
53005,WAUKESHA,0,20,0,0
53007,WAUKESHA,0,2,0,0
53010,FOND DU LAC,0,1,0,0
53012,OZAUKEE,0,8,0,0
53013,SHEBOYGAN,0,2,0,0
53014,CALUMET,1,7,1,0
53018,WAUKESHA,0,2,0,0
53019,FOND DU LAC,0,1,0,0
53020,SHEBOYGAN,0,1,0,0
53021,OZAUKEE,0,4,0,0
53022,WASHINGTON,0,12,0,0
53024,OZAUKEE,1,12,0,0
53027,WASHINGTON,1,11,0,0
53029,WAUKESHA,0,7,0,0
53032,DODGE,0,3,0,0
53036,JEFFERSON,0,6,0,0
53037,WASHINGTON,0,4,0,0
53038,JEFFERSON,0,3,0,0
53039,DODGE,0,11,1,0
53040,WASHINGTON,0,7,0,0
53042,MANITOWOC,0,4,0,0
53044,SHEBOYGAN,0,1,0,0
53045,WAUKESHA,1,11,0,0
53048,DODGE,0,2,0,0
53050,DODGE,0,3,0,0
53051,WAUKESHA,2,22,0,0
53057,FOND DU LAC,0,2,0,0
53061,CALUMET,0,4,0,0
53066,WAUKESHA,3,26,0,0
53070,SHEBOYGAN,0,5,0,0
53072,WAUKESHA,2,15,0,0
53073,SHEBOYGAN,0,8,0,0
53074,OZAUKEE,0,17,1,0
53075,SHEBOYGAN,0,2,0,0
53076,WASHINGTON,0,3,0,0
53080,OZAUKEE,0,5,0,0
53081,SHEBOYGAN,2,25,1,0
53082,SHEBOYGAN,0,3,0,0
53083,SHEBOYGAN,1,16,0,0
53085,SHEBOYGAN,0,10,0,0
53086,WASHINGTON,0,6,0,0
53089,WAUKESHA,0,1,0,0
53090,WASHINGTON,0,14,0,0
53092,OZAUKEE,1,19,0,0
53093,SHEBOYGAN,0,1,0,0
53094,JEFFERSON,0,18,1,0
53095,WASHINGTON,1,37,1,0
53097,OZAUKEE,2,4,0,0
53098,DODGE,1,11,0,0
53104,KENOSHA,0,1,0,0
53105,RACINE,1,30,1,0
53108,RACINE,0,3,0,0
53110,MILWAUKEE,1,8,1,0
53115,WALWORTH,0,10,0,0
53118,WAUKESHA,0,6,0,0
53120,WALWORTH,0,2,0,0
53121,WALWORTH,1,17,1,0
53122,WAUKESHA,0,3,0,0
53126,RACINE,0,1,1,0
53128,WALWORTH,0,1,0,0
53129,MILWAUKEE,0,9,1,0
53130,MILWAUKEE,0,7,1,0
53132,MILWAUKEE,2,20,1,0
53137,JEFFERSON,0,1,0,0
53139,RACINE,0,4,0,0
53140,KENOSHA,0,24,0,0
53141,KENOSHA,0,1,0,0
53142,KENOSHA,1,19,0,0
53143,KENOSHA,2,11,1,0
53144,KENOSHA,0,27,0,0
53146,WAUKESHA,0,4,0,0
53147,WALWORTH,1,10,0,0
53149,WAUKESHA,1,5,0,0
53150,WAUKESHA,0,12,0,0
53151,WAUKESHA,1,13,0,0
53154,MILWAUKEE,1,20,1,0
53157,WALWORTH,0,2,0,0
53158,KENOSHA,1,8,0,0
53167,RACINE,0,1,0,0
53168,KENOSHA,0,1,0,0
53171,KENOSHA,0,1,0,0
53172,MILWAUKEE,0,16,1,0
53177,RACINE,1,9,0,0
53178,JEFFERSON,0,1,0,0
53181,KENOSHA,0,1,0,0
53182,RACINE,0,8,0,0
53184,WALWORTH,0,5,0,0
53185,RACINE,1,17,0,0
53186,WAUKESHA,0,21,0,0
53188,WAUKESHA,4,23,1,0
53189,WAUKESHA,0,8,0,0
53190,WALWORTH,0,29,0,0
53191,WALWORTH,0,2,0,0
53202,MILWAUKEE,0,9,1,0
53203,MILWAUKEE,0,1,0,0
53204,MILWAUKEE,0,10,0,0
53205,MILWAUKEE,1,11,0,0
53206,MILWAUKEE,0,26,0,0
53207,MILWAUKEE,0,3,0,0
53208,MILWAUKEE,0,20,0,0
53209,MILWAUKEE,0,77,0,0
53210,MILWAUKEE,1,37,0,0
53211,MILWAUKEE,2,10,1,0
53212,MILWAUKEE,1,11,0,0
53213,MILWAUKEE,1,12,1,0
53214,MILWAUKEE,1,27,1,0
53215,MILWAUKEE,4,7,0,0
53216,MILWAUKEE,0,51,0,0
53217,MILWAUKEE,0,14,0,0
53218,MILWAUKEE,0,109,0,0
53219,MILWAUKEE,0,20,0,0
53220,MILWAUKEE,1,15,1,0
53221,MILWAUKEE,1,24,0,0
53222,MILWAUKEE,0,32,0,0
53223,MILWAUKEE,1,56,1,0
53224,MILWAUKEE,0,44,0,0
53225,MILWAUKEE,0,62,0,0
53226,MILWAUKEE,5,10,0,0
53227,MILWAUKEE,4,24,0,0
53228,MILWAUKEE,1,18,0,0
53233,MILWAUKEE,1,6,0,0
53235,MILWAUKEE,0,4,1,0
53295,MILWAUKEE,2,0,0,0
53402,RACINE,0,42,0,0
53403,RACINE,1,59,1,0
53404,RACINE,0,35,0,0
53405,RACINE,1,34,0,0
53406,RACINE,0,54,0,0
53408,RACINE,0,1,0,0
53502,GREEN,0,1,0,0
53503,IOWA,0,1,0,0
53507,IOWA,0,2,0,0
53508,DANE,0,2,0,0
53511,ROCK,1,22,0,0
53515,DANE,0,1,0,0
53517,DANE,0,1,0,0
53518,GRANT,0,1,0,0
53520,GREEN,0,5,0,0
53523,JEFFERSON,0,4,0,0
53525,ROCK,0,5,0,0
53527,DANE,0,5,0,0
53528,DANE,0,3,0,0
53530,LAFAYETTE,1,2,1,0
53531,DANE,0,2,0,0
53532,DANE,0,10,0,0
53533,IOWA,1,7,1,0
53534,ROCK,1,2,0,0
53536,ROCK,0,3,0,0
53537,ROCK,0,1,0,0
53538,JEFFERSON,1,49,0,0
53541,LAFAYETTE,0,1,0,0
53543,IOWA,0,2,0,0
53545,ROCK,0,8,1,0
53546,ROCK,1,25,0,0
53547,ROCK,0,2,0,0
53548,ROCK,1,7,0,0
53549,JEFFERSON,0,27,1,0
53551,JEFFERSON,0,5,0,0
53555,COLUMBIA,0,4,0,0
53556,RICHLAND,0,2,0,0
53558,DANE,0,2,0,0
53559,DANE,0,2,0,0
53561,COLUMBIA,0,2,0,0
53562,DANE,1,11,0,0
53563,ROCK,0,2,0,0
53565,IOWA,0,5,0,0
53566,GREEN,1,16,1,0
53572,DANE,0,5,0,0
53573,GRANT,0,6,0,0
53574,GREEN,0,2,0,0
53575,DANE,0,5,0,0
53576,ROCK,0,1,0,0
53577,SAUK,0,1,0,0
53578,SAUK,2,2,0,0
53581,RICHLAND,1,20,1,0
53582,IOWA,0,1,0,0
53583,SAUK,0,3,0,0
53584,RICHLAND,0,1,0,0
53586,LAFAYETTE,0,2,0,0
53587,LAFAYETTE,0,1,0,0
53588,SAUK,0,3,0,0
53589,DANE,1,15,0,0
53590,DANE,0,14,0,0
53593,DANE,0,14,0,0
53594,JEFFERSON,0,3,0,0
53597,DANE,0,10,0,0
53598,DANE,0,1,0,0
53703,DANE,0,5,2,0
53704,DANE,1,20,0,0
53705,DANE,2,11,0,0
53711,DANE,1,18,0,0
53713,DANE,0,15,0,0
53714,DANE,0,12,0,0
53715,DANE,3,1,0,0
53716,DANE,0,15,0,0
53717,DANE,0,5,0,0
53718,DANE,2,24,0,0
53719,DANE,1,27,0,0
53792,DANE,1,0,0,0
53803,LAFAYETTE,0,1,0,0
53805,GRANT,1,4,0,0
53807,GRANT,0,1,0,0
53809,GRANT,0,1,0,0
53811,GRANT,0,1,0,0
53813,GRANT,1,3,1,0
53818,GRANT,2,12,0,0
53821,CRAWFORD,1,8,1,0
53901,COLUMBIA,1,16,1,0
53910,ADAMS,0,3,0,0
53913,SAUK,1,10,1,0
53916,DODGE,1,11,0,0
53919,FOND DU LAC,0,2,0,0
53924,RICHLAND,0,2,0,0
53925,COLUMBIA,1,4,0,0
53929,JUNEAU,0,3,0,0
53932,COLUMBIA,0,2,0,0
53933,DODGE,0,1,0,0
53934,ADAMS,1,6,1,0
53943,SAUK,0,1,0,0
53944,JUNEAU,0,2,0,0
53946,GREEN LAKE,0,3,0,0
53948,JUNEAU,1,6,1,0
53949,MARQUETTE,0,7,1,0
53950,JUNEAU,0,2,0,0
53952,MARQUETTE,0,1,0,0
53954,COLUMBIA,0,2,0,0
53955,COLUMBIA,0,1,0,0
53956,DODGE,0,4,0,0
53959,SAUK,1,19,0,0
53960,COLUMBIA,0,2,0,0
53963,DODGE,1,8,0,0
53964,MARQUETTE,0,3,0,0
53965,COLUMBIA,0,7,0,0
53968,JUNEAU,0,3,0,0
53969,COLUMBIA,0,1,0,0
54001,POLK,2,5,0,0
54002,ST. CROIX,1,6,0,0
54005,POLK,0,1,0,0
54011,PIERCE,0,9,1,0
54013,ST. CROIX,0,4,0,0
54015,ST. CROIX,0,2,0,0
54016,ST. CROIX,1,13,0,0
54017,ST. CROIX,1,23,1,0
54020,POLK,1,7,0,0
54021,PIERCE,0,1,0,0
54022,PIERCE,1,15,0,0
54024,POLK,1,3,0,0
54028,ST. CROIX,0,2,0,0
54101,OCONTO,0,1,0,0
54103,FOREST,0,2,0,0
54107,SHAWANO,0,1,0,0
54110,CALUMET,0,5,0,0
54113,OUTAGAMIE,0,1,0,0
54114,MARINETTE,0,5,0,0
54115,BROWN,1,18,1,0
54121,FLORENCE,0,1,1,0
54124,OCONTO,0,2,0,0
54126,BROWN,0,1,0,0
54128,SHAWANO,0,1,0,0
54130,OUTAGAMIE,0,13,0,0
54135,MENOMINEE,0,0,1,0
54136,OUTAGAMIE,0,8,0,0
54138,OCONTO,0,1,0,0
54139,OCONTO,0,1,0,0
54140,OUTAGAMIE,0,5,0,0
54143,MARINETTE,1,19,1,0
54150,MENOMINEE,0,1,0,0
54151,MARINETTE,0,1,0,0
54153,OCONTO,1,9,1,0
54154,OCONTO,1,6,0,0
54155,BROWN,0,3,0,0
54157,MARINETTE,0,4,0,0
54161,MARINETTE,0,1,0,0
54162,BROWN,0,3,0,0
54165,OUTAGAMIE,0,6,0,0
54166,SHAWANO,1,12,1,0
54173,BROWN,0,3,0,0
54174,OCONTO,0,1,0,0
54180,BROWN,0,1,0,0
54201,KEWAUNEE,0,3,0,0
54208,BROWN,0,4,0,0
54216,KEWAUNEE,0,6,1,0
54217,KEWAUNEE,0,5,0,0
54220,MANITOWOC,0,46,1,0
54221,MANITOWOC,1,0,0,0
54229,BROWN,0,4,0,0
54234,DOOR,0,3,0,0
54235,DOOR,1,8,1,0
54241,MANITOWOC,1,4,0,0
54247,MANITOWOC,0,1,0,0
54301,BROWN,2,20,0,0
54302,BROWN,0,17,0,0
54303,BROWN,2,25,1,0
54304,BROWN,0,16,0,0
54305,BROWN,1,0,0,0
54311,BROWN,4,31,0,0
54313,BROWN,0,18,0,0
54401,MARATHON,2,18,0,0
54403,MARATHON,2,28,1,0
54405,CLARK,0,2,0,0
54409,LANGLADE,1,8,1,0
54411,MARATHON,0,1,0,0
54412,WOOD,0,1,0,0
54414,SHAWANO,0,4,0,0
54416,SHAWANO,0,1,0,0
54421,CLARK,0,6,0,0
54425,CLARK,0,1,0,0
54433,TAYLOR,0,3,0,0
54435,LANGLADE,0,1,0,0
54437,CLARK,0,4,0,0
54440,MARATHON,0,1,0,0
54441,WOOD,0,1,0,0
54448,MARATHON,0,1,0,0
54449,WOOD,2,41,0,0
54450,SHAWANO,0,1,0,0
54451,TAYLOR,1,6,1,0
54452,LINCOLN,1,7,1,0
54455,MARATHON,0,11,0,0
54456,CLARK,1,6,1,0
54457,WOOD,0,1,0,0
54460,CLARK,0,2,0,0
54464,LANGLADE,0,2,0,0
54466,WOOD,0,1,0,0
54467,PORTAGE,0,13,0,0
54469,WOOD,0,1,0,0
54470,TAYLOR,0,1,0,0
54476,MARATHON,1,26,0,0
54481,PORTAGE,1,18,1,0
54482,PORTAGE,2,5,0,0
54484,MARATHON,0,1,0,0
54487,LINCOLN,1,6,0,0
54494,WOOD,0,33,1,0
54495,WOOD,1,4,0,0
54499,SHAWANO,0,2,0,0
54501,ONEIDA,1,19,1,0
54520,FOREST,0,0,1,0
54521,VILAS,1,4,1,0
54530,RUSK,0,1,0,0
54534,IRON,0,3,1,0
54538,VILAS,0,2,0,0
54539,ONEIDA,0,2,0,0
54541,FOREST,0,1,0,0
54546,ASHLAND,0,1,0,0
54548,ONEIDA,1,5,0,0
54552,PRICE,1,2,0,0
54554,VILAS,0,1,0,0
54555,PRICE,0,5,1,0
54568,ONEIDA,1,3,0,0
54601,LA CROSSE,2,44,1,0
54603,LA CROSSE,0,3,0,0
54610,BUFFALO,0,0,1,0
54612,TREMPEALEAU,0,1,0,0
54614,LA CROSSE,0,2,0,0
54615,JACKSON,1,12,1,0
54616,TREMPEALEAU,0,3,0,0
54619,MONROE,0,2,0,0
54627,TREMPEALEAU,0,1,0,0
54629,BUFFALO,0,1,0,0
54630,TREMPEALEAU,0,1,0,0
54634,VERNON,1,7,0,0
54635,JACKSON,0,1,0,0
54636,LA CROSSE,0,10,0,0
54638,MONROE,0,1,0,0
54639,VERNON,0,9,0,0
54646,JUNEAU,0,9,0,0
54650,LA CROSSE,0,14,0,0
54651,VERNON,0,1,0,0
54652,VERNON,0,1,0,0
54655,CRAWFORD,0,2,0,0
54656,MONROE,1,20,1,0
54658,VERNON,0,1,0,0
54660,MONROE,3,19,0,0
54664,RICHLAND,0,6,0,0
54665,VERNON,1,16,1,0
54666,MONROE,0,2,0,0
54667,VERNON,0,1,0,0
54669,LA CROSSE,0,9,0,0
54701,EAU CLAIRE,3,37,0,0
54703,EAU CLAIRE,1,45,1,0
54720,EAU CLAIRE,1,14,0,0
54722,EAU CLAIRE,0,4,0,0
54724,CHIPPEWA,1,11,0,0
54725,DUNN,0,7,0,0
54726,CHIPPEWA,0,5,0,0
54727,CHIPPEWA,0,12,0,0
54728,BARRON,0,4,0,0
54729,CHIPPEWA,1,46,1,0
54730,DUNN,0,4,0,0
54731,RUSK,0,2,0,0
54732,CHIPPEWA,0,8,0,0
54736,PEPIN,1,5,1,0
54738,EAU CLAIRE,0,2,0,0
54739,DUNN,0,3,0,0
54740,PIERCE,0,2,0,0
54742,EAU CLAIRE,0,3,0,0
54745,CHIPPEWA,0,2,0,0
54747,TREMPEALEAU,0,2,0,0
54751,DUNN,1,31,1,0
54755,BUFFALO,0,7,0,0
54757,BARRON,0,2,0,0
54758,TREMPEALEAU,1,3,0,0
54760,TREMPEALEAU,0,3,0,0
54761,PIERCE,0,2,0,0
54762,BARRON,0,2,0,0
54766,RUSK,0,1,0,0
54767,PIERCE,0,2,0,0
54768,CHIPPEWA,1,11,0,0
54770,TREMPEALEAU,0,2,0,0
54771,CLARK,0,6,0,0
54773,TREMPEALEAU,1,7,1,0
54801,WASHBURN,2,11,1,0
54805,BARRON,0,1,0,0
54806,ASHLAND,1,9,1,0
54810,POLK,0,0,1,0
54812,BARRON,1,5,1,0
54813,BARRON,0,5,0,0
54822,BARRON,0,2,0,0
54824,POLK,0,2,0,0
54826,BARRON,0,1,0,0
54829,BARRON,1,2,0,0
54837,POLK,0,8,0,0
54840,BURNETT,1,4,0,0
54842,DOUGLAS,0,1,0,0
54843,SAWYER,1,9,1,0
54847,BAYFIELD,0,1,0,0
54848,RUSK,1,8,1,0
54853,POLK,0,2,0,0
54858,POLK,0,1,0,0
54859,WASHBURN,0,1,0,0
54862,SAWYER,0,1,0,0
54867,SAWYER,0,1,0,0
54868,BARRON,1,24,0,0
54870,WASHBURN,0,2,0,0
54871,WASHBURN,1,3,0,0
54872,BURNETT,0,6,1,0
54874,DOUGLAS,0,1,0,0
54880,DOUGLAS,1,25,1,0
54891,BAYFIELD,0,4,1,0
54893,BURNETT,0,1,0,0
54901,WINNEBAGO,0,33,2,0
54902,WINNEBAGO,0,16,0,0
54904,WINNEBAGO,2,12,0,0
54911,OUTAGAMIE,2,16,2,0
54912,OUTAGAMIE,0,1,0,0
54913,OUTAGAMIE,0,22,0,0
54914,OUTAGAMIE,0,24,0,0
54915,OUTAGAMIE,1,17,0,0
54922,OUTAGAMIE,0,1,0,0
54923,GREEN LAKE,1,9,0,0
54927,WAUPACA,0,1,0,0
54929,WAUPACA,0,7,0,0
54935,FOND DU LAC,2,43,1,0
54937,FOND DU LAC,0,12,0,0
54941,GREEN LAKE,0,2,1,0
54942,OUTAGAMIE,0,4,0,0
54944,OUTAGAMIE,0,5,0,0
54945,WAUPACA,0,2,0,0
54946,WAUPACA,0,4,0,0
54949,WAUPACA,0,3,0,0
54952,WINNEBAGO,0,16,1,0
54956,WINNEBAGO,2,29,1,0
54960,MARQUETTE,0,1,0,0
54961,WAUPACA,1,8,0,0
54963,WINNEBAGO,0,3,0,0
54964,WINNEBAGO,0,1,0,0
54968,GREEN LAKE,0,4,0,0
54970,WAUSHARA,0,2,0,0
54971,FOND DU LAC,1,12,0,0
54974,FOND DU LAC,0,1,0,0
54981,WAUPACA,1,10,1,0
54982,WAUSHARA,0,7,1,0
54983,WAUPACA,0,2,0,0
54984,WAUSHARA,1,2,0,0
54985,WINNEBAGO,1,0,0,0
54986,WINNEBAGO,0,2,0,0
55001,WASHINGTON,0,1,0,0
55003,WASHINGTON,0,1,0,0
55006,ISANTI,0,1,0,0
55008,ISANTI,1,4,1,0
55009,GOODHUE,1,4,0,0
55011,ANOKA,0,1,0,0
55012,CHISAGO,0,0,1,0
55013,CHISAGO,0,4,0,0
